"V01.00.000"
"$_Languages"
"10(1) Espagnol (traditionnel)";"12(1) Français (France)";"9(2) Anglais (Royaume-Uni)";"513(1) Key"
"DEMANDA DE CAMBIO DE ELECTRODOS AGRUPADOS";"DEMANDE DE CHANGEMENT D'ELECTRODES GROUPEES";"DEMANDA DE CAMBIO DE ELECTRODOS AGRUPADOS";""
"FORZADO DEL MODO PARADA GARRA VACIA";"FORCAGE DU MODE ARRET PREHENSION VIDE";"FORZADO DEL MODO PARADA GARRA VACIA";""
"ROBOTS EN PARADA GARRA VACIA";"ROBOTS EN ARRET PREHENSION VIDE";"ROBOTS EN PARADA GARRA VACIA";""
"LANZAMIENTO DE LOS ROBOTS EN CAMBIO ELECTRODOS";"LANCEMENT DES ROBOTS EN CHANGEMENT ELECTRODES";"LANZAMIENTO DE LOS ROBOTS EN CAMBIO ELECTRODOS";""
"ROBOTS EN POSICION DE CAMBIO DE ELECTRODOS";"ROBOTS EN POSITION DE CHANGEMENT D'ELECTRODES";"ROBOTS EN POSICION DE CAMBIO DE ELECTRODOS";""
"CONTROL CORTE DE LAS SERVIDUMBRES";"CONTROLE COUPURE DES ASSERVISSEMENTS";"CONTROL CORTE DE LAS SERVIDUMBRES";""
"FIN DE CAMBIO DE ELECTRODOS";"FIN DE CHANGEMENT D'ELECTRODES";"FIN DE CAMBIO DE ELECTRODOS";""
"PASO EN MODO NORMAL DE LA ZONA";"PASSAGE EN MODE NORMAL DE LA ZONE";"PASO EN MODO NORMAL DE LA ZONA";""
"IHM : SEÑALIZACION ""PARADA GARRA VACIA EN CURSO""";"IHM : SIGNALISATION ""ARRET PREHENSION VIDE EN COUR""";"IHM : SEÑALIZACION ""PARADA GARRA VACIA EN CURSO""";""
"IHM : SEÑALIZACION ""EN ESPERA DE AUTORIZACION DE CAMBIO""";"IHM : SIGNALISATION ""EN ATTENTE D'AUTORISATION DE CHANGEMENT""";"IHM : SEÑALIZACION ""EN ESPERA DE AUTORIZACION DE CAMBIO""";""
"IHM : SEÑALIZACION ""AUTORIZACION DE CAMBIO""";"IHM : SIGNALISATION ""AUTORISATION DE CHANGEMENT""";"IHM : SEÑALIZACION ""AUTORIZACION DE CAMBIO""";""
"IHM : SEÑALIZACION ""VALIDACION FIN DE CAMBIO DE ELECTRODOS""";"IHM : SIGNALISATION ""VALIDATION FIN DE CHANGEMENT DES ELECTRODES""";"IHM : SEÑALIZACION ""VALIDACION FIN DE CAMBIO DE ELECTRODOS""";""
"IHM : ANIMACION PULSADOR ANULACION CAMBIO DE ELECTRODOS";"IHM : ANIMATION BOUTON ANNULATION CHANGEMENT D'ELECTRODES";"IHM : ANIMACION PULSADOR ANULACION CAMBIO DE ELECTRODOS";""
"IHM : SEÑALIZACION DEL MODO ZONA (ARPV / NORM) POR EL CAMBIO DE ELECTRODOS";"IHM : SIGNALISATION DU MODE ZONE (ARPV / NORM) PAR LE CHANGEMENT D'ELECTODES";"IHM : SEÑALIZACION DEL MODO ZONA (ARPV / NORM) POR EL CAMBIO DE ELECTRODOS";""
"*******************************************************************************
**                           GESTION ROBOT ARC                 **
*******************************************************************************
";"*******************************************************************************
**                           GESTION ROBOT ARC                 **
*******************************************************************************
";"*******************************************************************************
**                           GESTION ROBOT ARC                 **
*******************************************************************************
";""
"*******************************************************************************
**                           COMPTAGE CICLO ROBOT                            **
*******************************************************************************";"*******************************************************************************
**                           COMPTAGE CYCLE ROBOT                            **
*******************************************************************************";"*******************************************************************************
**                           COMPTAGE CICLO ROBOT                            **
*******************************************************************************";""
"*******************************************************************************
**                         MONITORING / SEGUIMIENTO                                **
*******************************************************************************
*ODIL_ID:5845_1001*
";"*******************************************************************************
**                         MONITORING / SUIVI                                **
*******************************************************************************
*ODIL_ID:5845_1001*
";"*******************************************************************************
**                         MONITORING / SEGUIMIENTO                                **
*******************************************************************************
*ODIL_ID:5845_1001*
";""
"SEGUIMIENTO: CONTROL DEL TIEMPO DE CICLO 
*ODIL_ID:5845_1026*
";"SUIVI: CONTROLE DU TEMPS DE CYCLE 
*ODIL_ID:5845_1026*
";"SEGUIMIENTO: CONTROL DEL TIEMPO DE CICLO 
*ODIL_ID:5845_1026*
";""
"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:31403_309*
";"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:31403_309*
";"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:31403_309*
";""
"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:31403_312*
";"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:31403_312*
";"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:31403_312*
";""
"*******************************************************************************
**                              MONITORING / SEGUIMIENTO                           **
*******************************************************************************
*ODIL_ID:31403_216*
";"*******************************************************************************
**                              MONITORING / SUIVI                           **
*******************************************************************************
*ODIL_ID:31403_216*
";"*******************************************************************************
**                              MONITORING / SEGUIMIENTO                           **
*******************************************************************************
*ODIL_ID:31403_216*
";""
"RAZ PALABRA DIVERSIDAD PARA EL SEGUIMIENTO SMPLOC
*ODIL_ID:36776_217*
";"RAZ MOT DIVERSITE POUR LE SUIVI SMPLOC
*ODIL_ID:36776_217*
";"RAZ PALABRA DIVERSIDAD PARA EL SEGUIMIENTO SMPLOC
*ODIL_ID:36776_217*
";""
"VALOR PALABRA DIVERSIDAD PARA SMP
*ODIL_ID:36776_218*
";"VALEUR MOT DIVERSITE POUR SMP
*ODIL_ID:36776_218*
";"VALOR PALABRA DIVERSIDAD PARA SMP
*ODIL_ID:36776_218*
";""
"*******************************************************************************
**                      LAUNCHING PUNTO EXCHANGES 10.00
**
*******************************************************************************
*ODIL_ID:31403_260*
";"*******************************************************************************
**                      LAUNCHING POINT EXCHANGES 10.00
**
*******************************************************************************
*ODIL_ID:31403_260*
";"*******************************************************************************
**                      LAUNCHING PUNTO EXCHANGES 10.00
**
*******************************************************************************
*ODIL_ID:31403_260*
";""
"AUTORIZACION DE COMPARACION
*ODIL_ID:31403_261*
";"AUTORISATION DE COMPARAISON
*ODIL_ID:31403_261*
";"AUTORIZACION DE COMPARACION
*ODIL_ID:31403_261*
";""
"AUTORIZACION DE RESPUESTA
*ODIL_ID:31403_262*
";"AUTORISATION DE REPONSE
*ODIL_ID:31403_262*
";"AUTORIZACION DE RESPUESTA
*ODIL_ID:31403_262*
";""
"*******************************************************************************
**                               INTERCAMBIOS MARIADO                            **
*******************************************************************************";"*******************************************************************************
**                               ECHANGES MARIAGE                            **
*******************************************************************************";"*******************************************************************************
**                               INTERCAMBIOS MARIADO                            **
*******************************************************************************";""
"******************************************************************************
**                               EXCHANGES ROBOT A2                      **
******************************************************************************
*ODIL_ID:20501_190_B0*
";"******************************************************************************
**                               EXCHANGES ROBOT A2                      **
******************************************************************************
*ODIL_ID:20501_190_B0*
";"******************************************************************************
**                               EXCHANGES ROBOT A2                      **
******************************************************************************
*ODIL_ID:20501_190_B0*
";""
"AUTORIZACION DE TRABAJO 1
*ODIL_ID:20501_19B0*
";"AUTORISATION DE TRAVAIL 1
*ODIL_ID:20501_19B0*
";"AUTORIZACION DE TRABAJO 1
*ODIL_ID:20501_19B0*
";""
"AUTORIZACION RETROCESO TRABAJO 1
*ODIL_ID:20501_20B0*
";"AUTORISATION RECUL TRAVAIL 1
*ODIL_ID:20501_20B0*
";"AUTORIZACION RETROCESO TRABAJO 1
*ODIL_ID:20501_20B0*
";""
"******************************************************************************
**                               EXCHANGES ROBOT B0                      **
******************************************************************************
*ODIL_ID:20501_190_B0*
";"******************************************************************************
**                               EXCHANGES ROBOT B0                      **
******************************************************************************
*ODIL_ID:20501_190_B0*
";"******************************************************************************
**                               EXCHANGES ROBOT B0                      **
******************************************************************************
*ODIL_ID:20501_190_B0*
";""
"AUTORIZACION DE TRABAJO 2";"AUTORISATION DE TRAVAIL 2";"AUTORIZACION DE TRABAJO 2";""
"AUTORIZACION RETROCESO TRABAJO 2";"AUTORISATION RECUL TRAVAIL 2";"AUTORIZACION RETROCESO TRABAJO 2";""
"*******************************************************************************
**                         OPERATOR A1 EXCHANGES                          **
*******************************************************************************
*ODIL_ID:10100_A1_1330*
";"*******************************************************************************
**                         OPERATOR A1 EXCHANGES                          **
*******************************************************************************
*ODIL_ID:10100_A1_1330*
";"*******************************************************************************
**                         OPERATOR A1 EXCHANGES                          **
*******************************************************************************
*ODIL_ID:10100_A1_1330*
";""
"AUTORIZACION DE TRABAJO 1 OPERARIO A1
*ODIL_ID:10100_A1_134*
";"AUTORISATION DE TRAVAIL 1 OPERATEUR A1
*ODIL_ID:10100_A1_134*
";"AUTORIZACION DE TRABAJO 1 OPERARIO A1
*ODIL_ID:10100_A1_134*
";""
"REGISTRO DE TRABAJO 1 OPERARIO A1
*ODIL_ID:10100_A1_135*
";"ENREGISTREMENT DE TRAVAIL 1 OPERATEUR A1
*ODIL_ID:10100_A1_135*
";"REGISTRO DE TRABAJO 1 OPERARIO A1
*ODIL_ID:10100_A1_135*
";""
"*******************************************************************************
**                                MOVEMENTS                                  **
*******************************************************************************
*ODIL_ID:31403_178*
";"*******************************************************************************
**                                MOVEMENTS                                  **
*******************************************************************************
*ODIL_ID:31403_178*
";"*******************************************************************************
**                                MOVEMENTS                                  **
*******************************************************************************
*ODIL_ID:31403_178*
";""
"NUMERO DE MOVIMIENTO SELECCIONADO EN IHM
*ODIL_ID:31403_179*
";"NUMERO DE MOUVEMENT SELECTIONNE EN IHM
*ODIL_ID:31403_179*
";"NUMERO DE MOVIMIENTO SELECCIONADO EN IHM
*ODIL_ID:31403_179*
";""
"*******************************************************************************
**                                MOVEMENTS                                  **
*******************************************************************************";"*******************************************************************************
**                                MOVEMENTS                                  **
*******************************************************************************";"*******************************************************************************
**                                MOVEMENTS                                  **
*******************************************************************************";""
"INFO CTRL POSICION PIVOTANTE";"INFO CTRL POSITION PIVOTEUR";"INFO CTRL POSICION PIVOTANTE";""
"INFO CTRL PARADA AVANCE PIVOTANTE";"INFO CTRL ARRET AVANCE PIVOTEUR";"INFO CTRL PARADA AVANCE PIVOTANTE";""
"INFO CTRL PARADA RETROCESO PIVOTANTE";"INFO CTRL ARRET RECUL PIVOTEUR";"INFO CTRL PARADA RETROCESO PIVOTANTE";""
"INFO CTRL SOBRECURSO AVANCE PIVOTANTE";"INFO CTRL SURCOURSE AVANCE PIVOTEUR";"INFO CTRL SOBRECURSO AVANCE PIVOTANTE";""
"INFO CTRL SOBRECURSO RETROCESO PIVOTANTE";"INFO CTRL SURCOURSE RECUL PIVOTEUR";"INFO CTRL SOBRECURSO RETROCESO PIVOTANTE";""
"DETECTOR CTRL ZONA 1 (MONTAJE A01 EN CARGA)";"DETECTEUR CTRL ZONE 1 (MONTAGE A01 EN CHARGEMENT)";"DETECTOR CTRL ZONA 1 (MONTAJE A01 EN CARGA)";""
"DETECTOR CTRL ZONA 2 (MONTAJE A02 EN CARGA)";"DETECTEUR CTRL ZONE 2 (MONTAGE A02 EN CHARGEMENT)";"DETECTOR CTRL ZONA 2 (MONTAJE A02 EN CARGA)";""
"CTRL DISYUNTOR MOTOR";"CTRL DISJONCTEUR MOTEUR";"CTRL DISYUNTOR MOTOR";""
"CTRL TERMICO PEQUEÑA VELOCIDAD";"CTRL THERRMIQUE PETITE VITESSE";"CTRL TERMICO PEQUEÑA VELOCIDAD";""
"CTRL DISYUNTOR FRENO MOTOR";"CTRL DISJONCTEUR FREIN MOTEUR";"CTRL DISYUNTOR FRENO MOTOR";""
"BP VALIDACION OPERARIO (PUP. OPERARIO SI CARGA MANUAL)";"BP VALIDATION OPERATEUR (PUP. OPERATEUR SI CARGA MANUAL)";"BP VALIDACION OPERARIO (PUP. OPERARIO SI CARGA MANUAL)";""
"SEGURIDAD MECANICA";"SECURITE MECANIQUE";"SEGURIDAD MECANICA";""
"MONTAJE A02: DEMANDA EN POSICION ROBOT";"MONTAGE A02: DEMANDE EN POSITION ROBOT";"MONTAJE A02: DEMANDA EN POSICION ROBOT";""
"MONTAJE A01: DEMANDA EN POSICION ROBOT";"MONTAGE A01: DEMANDE EN POSITION ROBOT";"MONTAJE A01: DEMANDA EN POSICION ROBOT";""
"NUMERO DE MOVIMIENTO SELECCIONADO EN IHM
*ODIL_ID:5247_179*
";"NUMERO DE MOUVEMENT SELECTIONNE EN IHM
*ODIL_ID:5247_179*
";"NUMERO DE MOVIMIENTO SELECCIONADO EN IHM
*ODIL_ID:5247_179*
";""
"SELECCION MOVIMIENTO
";"SELECTION MOUVEMENT
";"SELECCION MOVIMIENTO
";""
"PARAMETRO DE ENTRADA: - SENTIDO= 0 => 1 SENTIDO DE ROTACION
                    - SENTIDO= 1 => 2 SENTIDO DE ROTACION";"PARAMETRE D ENTREE: - SENS= 0 => 1 SENS DE ROTATION
                    - SENS= 1 => 2 SENS DE ROTATION";"PARAMETRO DE ENTRADA: - SENTIDO= 0 => 1 SENTIDO DE ROTACION
                    - SENTIDO= 1 => 2 SENTIDO DE ROTACION";""
"MONTAJE A01 : MONTAJE 1 EN POSICION 1 ROBOT";"MONTAGE A01 : MONTAGE 1 EN POSITION 1 ROBOT";"MONTAJE A01 : MONTAJE 1 EN POSICION 1 ROBOT";""
"MONTAJE A02 : MONTAJE 2 EN POSICION 1 ROBOT";"MONTAGE A02 : MONTAGE 2 EN POSITION 1 ROBOT";"MONTAJE A02 : MONTAJE 2 EN POSICION 1 ROBOT";""
"PILOTAJE VAR :OPCION SELECCION PARADA ZONA AGUAS ARRIBA / AGUAS ABAJO";"PILOTAGE VAR :OPTION SELECTION ARRET ZONE AMONT / AVAL";"PILOTAJE VAR :OPCION SELECCION PARADA ZONA AGUAS ARRIBA / AGUAS ABAJO";""
"MODO 0 = Frecuencia fija y comando TON por bus
MODO 1 = Consigna de frecuencia y comando TON por bus
MODO 2 = Frecuencia fija, comando TON por bus y precorte en el variador";"Mode 0 = Frequence fixe et commande TOR par bus
Mode 1 = Consigne de fréquence et commande TOR par bus
Mode 2 = Frequence fixe, commande TOR par bus et précoupure dans le variateur";"MODO 0 = Frecuencia fija y comando TON por bus
MODO 1 = Consigna de frecuencia y comando TON por bus
MODO 2 = Frecuencia fija, comando TON por bus y precorte en el variador";""
"PILOTAJE VAR : ORDEN AVANCE PIVOTANTE";"PILOTAGE VAR : ORDRE AVANCE PIVOTEUR";"PILOTAJE VAR : ORDEN AVANCE PIVOTANTE";""
"PILOTAJE VAR : ORDEN RETROCESO PIVOTANTE";"PILOTAGE VAR : ORDRE RECUL PIVOTEUR";"PILOTAJE VAR : ORDEN RETROCESO PIVOTANTE";""
"PILOTAJE VAR : ORDEN GRAN VELOCIDAD";"PILOTAGE VAR : ORDRE GRANDE VITESSE";"PILOTAJE VAR : ORDEN GRAN VELOCIDAD";""
"PILOTAJE VAR : ORDEN PEQUEÑA VELOCIDAD";"PILOTAGE VAR : ORDRE PETITE VITESSE";"PILOTAJE VAR : ORDEN PEQUEÑA VELOCIDAD";""
"PILOTAJE VAR : FORZADO FRENO";"PILOTAGE VAR : FORCAGE FREIN";"PILOTAJE VAR : FORZADO FRENO";""
"PILOTAJE VAR : INHIBICION (OADM) EN MODO 2";"PILOTAGE VAR : INHIBITION (OADM) EN MODE 2";"PILOTAJE VAR : INHIBICION (OADM) EN MODO 2";""
"PILOTAJE VAR : FORZADO A 1 OPCION EJE 2";"PILOTAGE VAR : FORCAGE A 1 OPTION AXE 2";"PILOTAJE VAR : FORZADO A 1 OPCION EJE 2";""
"PILOTAJE VAR : EJE 2 ORDEN AVANCE";"PILOTAGE VAR : AXE 2 ORDRE AVANCE";"PILOTAJE VAR : EJE 2 ORDEN AVANCE";""
"PILOTAJE VAR : EJE 2 ORDEN RETROCESO";"PILOTAGE VAR : AXE 2 ORDRE RECUL";"PILOTAJE VAR : EJE 2 ORDEN RETROCESO";""
"A0 PIVOTANTE : FB G120D_S GESTION VARIADOR";"A0 PIVOTEUR : FB G120D_S GESTION VARIATEUR";"A0 PIVOTANTE : FB G120D_S GESTION VARIADOR";""
"*******************************************************************************
**                         TOOL MECANICAL CONDICIONES                         **
*******************************************************************************
*ODIL_ID:31403_180*
";"*******************************************************************************
**                         TOOL MECANICAL CONDITIONS                         **
*******************************************************************************
*ODIL_ID:31403_180*
";"*******************************************************************************
**                         TOOL MECANICAL CONDICIONES                         **
*******************************************************************************
*ODIL_ID:31403_180*
";""
"******************************************************************************
**                      GESTION PUNTO DE LANZAMIENTO 32.01                    **
******************************************************************************
*ODIL_ID:36776_1000*
";"******************************************************************************
**                      GESTION POINT DE LANCEMENT 32.01                    **
******************************************************************************
*ODIL_ID:36776_1000*
";"******************************************************************************
**                      GESTION PUNTO DE LANZAMIENTO 32.01                    **
******************************************************************************
*ODIL_ID:36776_1000*
";""
"INIT FIN BUSQUEDA CRITERIOS DIVERSIDADES FUERA SIPTOL";"INIT FIN RECHERCHE CRITERES DIVERSITES HORS SIPTOL";"INIT FIN BUSQUEDA CRITERIOS DIVERSIDADES FUERA SIPTOL";""
"SELECCION DIVERSIDAD FUERA SIPTOL";"SELECTION DIVERSITE HORS SIPTOL";"SELECCION DIVERSIDAD FUERA SIPTOL";""
"AUTORIZACION COMPARACION PGF LANZAMIENTO
*ODIL_ID:36776_1001*
";"AUTORISATION COMPARAISON PGF LANCEMENT
*ODIL_ID:36776_1001*
";"AUTORIZACION COMPARACION PGF LANZAMIENTO
*ODIL_ID:36776_1001*
";""
"INICIALIZACION";"INITIALISATION";"INICIALIZACION";""
"GESTION DIALOGO SIPTOL
*ODIL_ID:36776_1002*
";"GESTION DIALOGUE SIPTOL
*ODIL_ID:36776_1002*
";"GESTION DIALOGO SIPTOL
*ODIL_ID:36776_1002*
";""
"PUESTA EN FORMA DE DATOS SIPTOL";"MISE EN FORME DES DONNEES SIPTOL";"PUESTA EN FORMA DE DATOS SIPTOL";""
"INICIALIZACION DE PALABRAS VISUALIZADORES
*ODIL_ID:36776_1016*
";"INITIALISATION DES MOTS AFFICHEURS
*ODIL_ID:36776_1016*
";"INICIALIZACION DE PALABRAS VISUALIZADORES
*ODIL_ID:36776_1016*
";""
"*******************************************************************************
**                                  PART TO DO                               **
*******************************************************************************
";"*******************************************************************************
**                                  PART TO DO                               **
*******************************************************************************
";"*******************************************************************************
**                                  PART TO DO                               **
*******************************************************************************
";""
